index	*ID	version	enabled	ladder	rarity	nolimit	lvl	lvl req	code	*ItemName	carry1	cost mult	cost add	chrtransform	invtransform	flippyfile	invfile	dropsound	dropsfxframe	usesound	prop1	par1	min1	max1	prop2	par2	min2	max2	prop3	par3	min3	max3	prop4	par4	min4	max4	prop5	par5	min5	max5	prop6	par6	min6	max6	prop7	par7	min7	max7	prop8	par8	min8	max8	prop9	par9	min9	max9	prop10	par10	min10	max10	prop11	par11	min11	max11	prop12	par12	min12	max12	diablocloneweight	*eol
jamellasunique845	845	100	1		1		90		utg			5	5000								ama		1	5	regen-mana		50	50	cast1		15	25	mana		180	270	res-pois-max		10	20	red-mag		90	180																										0
jamellasunique846	846	100	1		1		88		uhg			5	5000								ama		1	5	addxp		10	20	str		88	132	thorns		88	288	ac-miss		465	905	aura	99	3	30	gold%		226	364	indestruct		1	1	ac-hth		465	905														0
jamellasunique847	847	100	1		1		68		ulb			5	5000								dru		1	4	red-mag		68	136	hp%		34	68	regen		30	30	dmg-to-mana		25	50	extra-pois		68	136	mana%		34	68	heal-kill		22	39	res-pois-len		75	75	move1		25	93	demon-heal		22	39						0
jamellasunique848	848	100	1		1		73		uvb			5	5000								pal		1	4	cheap		10	20	res-cold-max		10	20	move1		25	98	extra-cold		73	146	nofreeze		1	1	heal-kill		23	42	oskill	50	6	73	dmg-to-mana		25	50	mana-kill		23	42	demon-heal		23	42	mag%		98	196		0
jamellasunique849	849	100	1		1		80		umb			5	5000								nec		1	5	ac%		180	440	indestruct		1	1	aura	99	3	27	gold%		210	340	ac-hth		425	825																										0
jamellasunique850	850	100	1		1		87		utb			5	5000								ama		1	5	res-all		31	45	enr		87	131	nofreeze		1	1	red-mag		87	174	res-cold-max		10	20	mana%		43	87	abs-cold		5	44	all-stats		26	49														0
jamellasunique851	851	100	1		1		97		uhb			5	5000								ass		1	5	res-fire		38	58	abs-fire		5	49	enr		97	146	mag%		122	244	mana-kill		29	54																										0
jamellasunique852	852	100	1		1		74		ulc			5	5000								allskills		1	2	oskill	58	6	74	hp%		37	74	abs-cold%		25	50	regen-mana		50	50	half-freeze		1	1	aura	105	3	25	demon-heal		23	42	ease		-100	-100	res-all-max		10	20	dmg-to-mana		25	50	mag%		99	198		0
jamellasunique853	853	100	1		1		66		uvc			5	5000								dru		1	4	demon-heal		21	38	thorns		66	266	heal-kill		21	38	ac		355	685	aura	109	3	22	addxp		10	20	dex		66	99	red-dmg		66	132														0
jamellasunique854	854	100	1		1		85		umc			5	5000								nec		1	5	aura	100	3	29	res-fire		37	56	abs-fire		5	43	res-all-max		10	20	red-mag		85	170	res-fire-max		10	20	enr		85	128																		0
jamellasunique855	855	100	1		1		88		utc			5	5000								bar		1	5	addxp		10	20	res-pois-max		10	20	red-mag		88	176	hp%		44	88	cast1		15	25	extra-pois		88	176	mana%		44	88	res-all-max		10	20	enr		88	132										0
jamellasunique856	856	100	1		1		98		uhc			5	5000								pal		1	5	move1		25	123	regen		30	30	regen-mana		50	50	ease		-100	-100	oskill	57	6	98	demon-heal		29	54																						0
jamellasunique857	857	100	1		1		86		uh9			5	5000								pal		1	5	res-fire-max		10	20	enr		86	129	mana		172	258	regen-mana		50	50	regen		30	30	hp%		43	86	abs-fire		5	43	vit		86	129	addxp		10	20	dmg-to-mana		25	50	oskill	94	6	86		0
jamellasunique858	858	100	1		1		89		ush			5	5000								bar		1	5	res-all-max		10	20	dex		89	134	red-dmg		89	178	move1		25	114	swing1		25	114	ac%		189	467	all-stats		27	50																		0
jamellasunique859	859	100	1		1		78		upk			5	5000								ama		1	5	block1		35	35	red-dmg%		27	37	demon-heal		24	44	oskill	117	6	78	block		40	80	balance1		35	35	ethereal		1	1	indestruct		1	1														0
jamellasunique860	860	100	1		1		42		dr6			5	5000								dru		1	3	regen-mana		50	50	res-fire-max		10	20	abs-fire%		25	50	red-mag		42	84	res-all		26	38	move1		25	67	res-all-max		10	20																		0
jamellasunique861	861	100	1		1		45		dr7			5	5000								dru		1	3	mag%		70	140	mana-kill		16	28	move1		25	70	fireskill		1	4																														0
jamellasunique862	862	100	1		1		54		dr8			5	5000								dru		1	4	mag%		79	158	mana-kill		18	32	oskill	57	6	54	addxp		10	20	light-thorns		54	108	abs-ltng%		25	50	ease		-100	-100																		0
jamellasunique863	863	100	1		1		51		dr9			5	5000								dru		1	4	ac		280	535	thorns		51	251	aura	109	3	17	ethereal		1	1	indestruct		1	1	vit		51	77	res-all		28	40	all-stats		17	31	oskill	32	3	17										0
jamellasunique864	864	100	1		1		67		dra			5	5000								dru		1	4	nofreeze		1	1	abs-cold%		25	50	res-cold-max		10	20	hp		134	201	red-mag		67	134																										0
jamellasunique865	865	100	1		1		34		ba6			5	5000								bar		1	3	all-stats		13	22	hp		68	102	res-pois		29	45	mana		68	102	vit		34	51	res-pois-max		10	20																						0
jamellasunique866	866	100	1		1		39		ba7			5	5000								bar		1	3	abs-ltng		5	20	move1		25	64	gold%		128	217	light-thorns		39	78	cheap		10	20	ease		-100	-100																						0
jamellasunique867	867	100	1		1		51		ba8			5	5000								bar		1	4	dmg-to-mana		25	50	aura	100	3	17	extra-fire		51	102	res-fire		32	50																														0
jamellasunique868	868	100	1		1		58		ba9			5	5000								bar		1	4	all-stats		19	34	extra-pois		58	116	res-all		29	41	addxp		10	20	oskill	32	3	20	cheap		10	20	red-mag		58	116	cast1		15	25	res-pois		33	51	res-all-max		10	20	res-pois-max		10	20		0
jamellasunique869	869	100	1		1		50		baa			5	5000								bar		1	3	res-all-max		10	20	mana		100	150	enr		50	75	res-ltng-max		10	20	abs-ltng		5	25	hp		100	150																						0
jamellasunique870	870	100	1		1		32		pa6			5	5000								pal		1	3	cast1		15	25	extra-ltng		32	64	light-thorns		32	64	demon-heal		13	21	oskill	32	3	11	gold%		114	196																						0
jamellasunique871	871	100	1		1		38		pa7			5	5000								pal		1	3	ac		215	405	ac%		138	314	red-dmg%		22	31	dex		38	57	thorns		38	238																										0
jamellasunique872	872	100	1		1		42		pa8			5	5000								pal		1	3	regen		30	30	dmg-to-mana		25	50	ease		-100	-100	enr		42	63	cast1		15	25	oskill	32	3	14	cheap		10	20																		0
jamellasunique873	873	100	1		1		55		pa9			5	5000								pal		1	4	gold%		160	265	hp%		27	55	ease		-100	-100	demon-heal		18	33	regen-mana		50	50	aura	105	3	19	addxp		10	20	heal-kill		18	33														0
jamellasunique874	874	100	1		1		62		paa			5	5000								pal		1	4	mana-kill		20	36	abs-cold		5	31	res-cold		34	52	res-all-max		10	20	oskill	32	3	21																										0
jamellasunique875	875	100	1		1		30		ne6			5	5000								nec		1	3	res-fire-max		10	20	gold%		110	190	regen		30	30	aura	100	3	10	ease		-100	-100																										0
jamellasunique876	876	100	1		1		38		ne7			5	5000								nec		1	3	res-ltng-max		10	20	oskill	58	6	38	aura	110	3	13	dmg-to-mana		25	50	addxp		10	20																										0
jamellasunique877	877	100	1		1		48		ne8			5	5000								nec		1	3	light-thorns		48	96	mana-kill		17	29	enr		48	72	res-all		27	39	aura	110	3	16																										0
jamellasunique878	878	100	1		1		50		ne9			5	5000								nec		1	3	res-cold-max		10	20	cast1		15	25	oskill	50	6	50	mag%		75	150	addxp		10	20	nofreeze		1	1	heal-kill		17	30	dmg-to-mana		25	50	res-cold		32	49	half-freeze		1	1						0
jamellasunique879	879	100	1		1		49		nea			5	5000								nec		1	3	red-mag		49	98	dmg-to-mana		25	50	cheap		10	20	light-thorns		49	98	gold%		148	247	mag%		74	148	demon-heal		17	30	aura	110	3	17														0
jamellasunique880	880	100	1		1		59		drb			5	5000								dru		1	4	aura	100	3	20	cheap		10	20	mana-kill		19	35	vit		59	89	mana%		29	59	abs-fire		5	30	res-all		29	41	res-fire-max		10	20														0
jamellasunique881	881	100	1		1		73		drc			5	5000								dru		1	4	abs-fire		5	37	all-stats		23	42	oskill	94	6	73	aura	100	3	25	demon-heal		23	42	regen		30	30	ease		-100	-100																		0
jamellasunique882	882	100	1		1		88		drd			5	5000								dru		1	5	enr		88	132	oskill	32	3	30	aura	100	3	30	regen-mana		50	50	all-stats		27	49	abs-fire%		25	50	dmg-to-mana		25	50	mana-kill		27	49	cheap		10	20										0
jamellasunique883	883	100	1		1		77		dre			5	5000								dru		1	5	all-stats		24	44	cast1		15	25	res-all		31	44	res-all-max		10	20	mag%		102	204	regen-mana		50	50																						0
jamellasunique884	884	100	1		1		88		drf			5	5000								dru		1	5	oskill	145	6	88	str		88	132	ethereal		1	1	indestruct		1	1	indestruct		1	1	ease		-100	-100	gold%		226	364																		0
jamellasunique885	885	100	1		1		59		bab			5	5000								bar		1	4	half-freeze		1	1	nofreeze		1	1	hp		118	177	res-cold		33	51	abs-cold%		25	50	mana		118	177	abs-cold		5	30	vit		59	89														0
jamellasunique886	886	100	1		1		80		bac			5	5000								bar		1	5	ease		-100	-100	dmg-to-mana		25	50	cheap		10	20	res-fire		36	55	mana%		40	80	hp%		40	80																						0
jamellasunique887	887	100	1		1		86		bad			5	5000								bar		1	5	thorns		86	286	red-dmg		86	172	ac-miss		455	885	ac		455	885	oskill	32	3	29	balance1		35	35	ac-hth		455	885	aura	99	3	29	heal-kill		26	48	mag%		111	222						0
jamellasunique888	888	100	1		1		92		bae			5	5000								bar		1	5	red-dmg		92	184	red-dmg%		28	38	ac%		192	476	dex		92	138	str		92	138	move1		25	117	ac		485	945	cheap		10	20	thorns		92	292	balance1		35	35	mag%		117	234		0
jamellasunique889	889	100	1		1		91		baf			5	5000								bar		1	5	red-mag		91	182	extra-pois		91	182	enr		91	137	mana		182	273	ease		-100	-100																										0
jamellasunique890	890	100	1		1		63		pab			5	5000								pal		1	4	mag%		88	176	abs-ltng%		25	50	res-ltng-max		10	20	ease		-100	-100	gold%		176	289																										0
jamellasunique891	891	100	1		1		67		pac			5	5000								pal		1	4	cheap		10	20	extra-pois		67	134	oskill	58	6	67	ease		-100	-100	dmg-to-mana		25	50	regen-mana		50	50	gold%		184	301	demon-heal		21	39	mag%		92	184	mana-kill		21	39	res-pois-len		75	75		0
jamellasunique892	892	100	1		1		79		pad			5	5000								pal		1	5	dex		79	119	ac		420	815	ac-hth		420	815	ease		-100	-100	thorns		79	279	levelreq		1	1	str		79	119	ac-miss		420	815	indestruct		1	1										0
jamellasunique893	893	100	1		1		99		pae			5	5000								pal		1	5	oskill	145	6	99	gold%		248	397	ethereal		1	1	indestruct		1	1	ac%		199	497	str		99	149	hp%		49	99	swing1		25	124														0
jamellasunique894	894	100	1		1		90		paf			5	5000								pal		1	5	thorns		90	290	red-dmg		90	180	res-all-max		10	20	addxp		10	20	indestruct		1	1	balance1		35	35	cheap		10	20	oskill	145	6	90	ethereal		1	1	indestruct		1	1	aura	104	3	30		0
jamellasunique895	895	100	1		1		70		neb			5	5000								nec		1	4	vit		70	105	red-dmg%		26	36	ac%		170	410	balance1		35	35	ethereal		1	1	indestruct		1	1	hp%		35	70																		0
jamellasunique896	896	100	1		1		75		neg			5	5000								nec		1	4	res-ltng		35	54	all-stats		23	43	res-all		30	44	light-thorns		75	150	regen-mana		50	50	oskill	32	3	25	ease		-100	-100	dmg-to-mana		25	50	res-ltng-max		10	20										0
jamellasunique897	897	100	1		1		79		ned			5	5000								nec		1	5	str		79	119	swing1		25	104	ethereal		1	1	indestruct		1	1	ac-miss		420	815	indestruct		1	1	oskill	145	6	79	ac		420	815	demon-heal		24	45	mag%		104	208	thorns		79	279		0
jamellasunique898	898	100	1		1		91		nee			5	5000								nec		1	5	red-dmg		91	182	res-all-max		10	20	ac%		191	473	ac-miss		480	935	ac-hth		480	935																										0
jamellasunique899	899	100	1		1		88		nef			5	5000								nec		1	5	abs-fire%		25	50	aura	100	3	30	mana-kill		27	49	mag%		113	226	demon-heal		27	49	enr		88	132																						0
jamellasunique900	900	100	1		1		1		rin			5	5000								bar		1	2	thorns		1	21	levelreq		1	1																																						0
jamellasunique901	901	100	1		1		10		rin			5	5000								ama		1	2	half-freeze		1	1	regen-mana		50	50	abs-cold		5	5	extra-cold		10	20	demon-heal		7	10																										0
jamellasunique902	902	100	1		1		21		rin			5	5000								pal		1	2	abs-ltng		5	11	mana-kill		10	16	ease		-100	-100	addxp		10	20	light-thorns		21	42	regen-mana		50	50	demon-heal		10	16																		0
jamellasunique903	903	100	1		1		33		rin			5	5000								sor		1	3	heal-kill		13	22	regen		30	30	cheap		10	20	mag%		58	116	hp%		16	33	res-cold		29	44																						0
jamellasunique904	904	100	1		1		37		rin			5	5000								nec		1	3	abs-ltng		5	19	move1		25	62	cast1		15	25	oskill	57	6	37	regen-mana		50	50																										0
jamellasunique905	905	100	1		1		53		rin			5	5000								sor		1	4	mana-kill		18	32	all-stats		18	32	mana%		26	53	enr		53	80	cast1		15	25	heal-kill		18	32	gold%		156	259	addxp		10	20														0
jamellasunique906	906	100	1		1		60		rin			5	5000								dru		1	4	hp		120	180	mana%		30	60	oskill	32	3	20	light-thorns		60	120	dmg-to-mana		25	50	abs-ltng%		25	50																						0
jamellasunique907	907	100	1		1		74		rin			5	5000								pal		1	4	addxp		10	20	regen		30	30	regen-mana		50	50	heal-kill		23	42	demon-heal		23	42	mag%		99	198	dmg-to-mana		25	50	move1		25	99	ease		-100	-100	oskill	58	6	74	abs-fire%		25	50		0
jamellasunique908	908	100	1		1		84		rin			5	5000								dru		1	5	mag%		109	218	mana%		42	84	res-fire		36	56	res-fire-max		10	20	fireskill		1	6																										0
jamellasunique909	909	100	1		1		99		rin			5	5000								nec		1	5	gold%		248	397	oskill	32	3	33	levelreq		1	1	addxp		10	20	demon-heal		29	55	hp%		49	99	swing1		25	124	dex		99	149														0
jamellasunique910	910	100	1		1		99		rin			5	5000								allskills		1	2	abs-cold%		25	50	ease		-100	-100	demon-heal		29	55	oskill	58	6	99	all-stats		29	55	abs-cold		5	50	dmg-to-mana		25	50																		0
jamellasunique911	911	100	1		1		1		amu			5	5000								ama		1	2	gold%		52	103	demon-heal		5	6																																						0
jamellasunique912	912	100	1		1		9		amu			5	5000								nec		1	2	regen		30	30	swing1		25	34	all-stats		7	10	hp%		4	9																														0
jamellasunique913	913	100	1		1		22		amu			5	5000								sor		1	2	ease		-100	-100	res-cold		25	39	mana		44	66	abs-cold		5	11																														0
jamellasunique914	914	100	1		1		27		amu			5	5000								allskills		1	1	mag%		52	104	demon-heal		11	19	hp		54	81	abs-cold		5	14	mana%		13	27																										0
jamellasunique915	915	100	1		1		40		amu			5	5000								bar		1	3	ethereal		1	1	indestruct		1	1	gold%		130	220	dex		40	60	swing1		25	65	str		40	60																						0
jamellasunique916	916	100	1		1		46		amu			5	5000								pal		1	3	addxp		10	20	regen		30	30	abs-fire%		25	50	all-stats		16	28	abs-fire		5	23	fireskill		1	4	mana%		23	46	enr		46	69														0
jamellasunique917	917	100	1		1		60		amu			5	5000								pal		1	4	light-thorns		60	120	oskill	276	6	60	res-all-max		10	20	addxp		10	20	demon-heal		20	35	abs-ltng		5	30	extra-ltng		60	120	abs-ltng%		25	50	dmg-to-mana		25	50	gold%		170	280	mana-kill		20	35		0
jamellasunique918	918	100	1		1		68		amu			5	5000								sor		1	4	dex		68	102	vit		68	102	ethereal		1	1	indestruct		1	1	levelreq		1	1	addxp		10	20	cheap		10	20	indestruct		1	1	balance1		35	35	str		68	102						0
jamellasunique919	919	100	1		1		85		amu			5	5000								allskills		1	2	gold%		220	355	mana		170	255	abs-ltng%		25	50	demon-heal		26	48	heal-kill		26	48	abs-ltng		5	43	extra-ltng		85	170	move1		25	110														0
jamellasunique920	920	100	1		1		99		amu			5	5000								allskills		1	2	all-stats		29	55	move1		25	124	vit		99	149	hp%		49	99	ease		-100	-100																										0
jamellasunique921	921	100	1		1		99		amu			5	5000								allskills		1	2	mana-kill		29	55	res-fire-max		10	20	abs-fire%		25	50	oskill	94	6	99	mag%		124	248																										0
jamellasunique922	922	100	1		1		25		mpi			5	5000								dmg%		275	625	dmg-norm		125	250	swing1		25	50	att		150	275	allskills		1	1	dmg-ac		50	1075	dmg-demon		275	625	pierce		100	100	regen		30	30														0
jamellasunique923	923	100	1		1		5		lax			5	5000								dru		1	2	cheap		10	20	res-pois-max		10	20																																						0
jamellasunique924	924	100	1		1		35		gix			5	5000								pal		1	3	oskill	32	3	12	mag%		60	120	ease		-100	-100	freeze		1	1	aura	114	3	12	vit		35	53	res-cold-max		10	20																		0
jamellasunique925	925	100	1		1		15		gsc			5	5000								dru		1	2	dmg-norm		75	150	hp%		7	15	slow		25	25	noheal		1	1	dmg%		245	575	levelreq		1	1	aura	113	3	5																		0
jamellasunique926	926	100	1		1		4		spc			5	5000								sor		1	2	aura	102	3	3	addxp		10	20	mana%		2	4																																		0
jamellasunique927	927	100	1		1		7		mac			5	5000								nec		1	2	dmg%		221	535	move1		25	32																																						0
jamellasunique928	928	100	1		1		5		scm			5	5000								sor		1	2	hp%		2	5	pierce		100	100																																						0
jamellasunique929	929	100	1		1		11		crs			5	5000								ama		1	2	cheap		10	20	addxp		10	20	dmg-ltng		55	110	gold%		72	133																														0
jamellasunique930	930	100	1		1		19		clm			5	5000								ama		1	2	cheap		10	20	oskill	81	6	19	abs-cold		5	10	vit		19	29	regen-mana		50	50	half-freeze		1	1																						0
jamellasunique931	931	100	1		1		31		flb			5	5000								ama		1	3	extra-cold		31	62	abs-cold		5	16	hp		62	93	all-stats		12	21	freeze		1	1																										0
jamellasunique932	932	100	1		1		8		dir			5	5000								nec		1	2	mag%		33	66	addxp		10	20	cheap		10	20	all-stats		7	9	regen-mana		50	50																										0
jamellasunique933	933	100	1		1		25		bld			5	5000								sor		1	2	res-all-max		10	20	crush		25	25	openwounds		35	70	swing1		25	50	slow		25	25	att%		125	275																						0
jamellasunique934	934	100	1		1		1		tkf			5	5000								ass		1	2	slow		25	25	str		1	2																																						0
jamellasunique935	935	100	1		1		6		tax			5	5000								ass		1	2	mana		12	18	mana%		3	6	res-all-max		10	20	aura	118	3	3																														0
jamellasunique936	936	100	1		1		10		pil			5	5000								dru		1	2	ease		-100	-100	res-all-max		10	20	mana-kill		7	10																																		0
jamellasunique937	937	100	1		1		28		glv			5	5000								nec		1	3	half-freeze		1	1	demon-heal		12	19	aura	114	3	10	enr		28	42	oskill	250	6	28	freeze		1	1	ease		-100	-100	cheap		10	20														0
jamellasunique938	938	100	1		1		38		tsp			5	5000								dru		1	3	mag%		63	126	res-pois-max		10	20	extra-pois		38	76	res-pois		30	46	ease		-100	-100																										0
jamellasunique939	939	100	1		1		30		pik			5	5000								sor		1	3	oskill	276	6	30	all-stats		12	20	gold%		110	190	light-thorns		30	60	mag%		55	110	mana%		15	30	regen-mana		50	50	regen		30	30	aura	118	3	10										0
jamellasunique940	940	100	1		1		4		bar			5	5000								nec		1	2	all-stats		6	7	dmg-ac		50	154																																						0
jamellasunique941	941	100	1		1		31		hal			5	5000								nec		1	3	abs-fire		5	16	res-fire-max		10	20	aura	102	3	11	oskill	81	6	31	regen-mana		50	50	ease		-100	-100	mag%		56	112																		0
jamellasunique942	942	100	1		1		31		wsc			5	5000								dmg%		293	655	dex		31	47	thorns		31	231	att-undead		131	293	ease		-100	-100	att-demon		131	293	balance1		35	35	ignore-ac		1	1	att		180	335	sor		1	3										0
jamellasunique943	943	100	1		1		22		wst			5	5000								dru		1	2	mana		44	66	extra-pois		22	44	res-pois-max		10	20	hp%		11	22																														0
jamellasunique944	944	100	1		1		4		hbw			5	5000								sor		1	2	dex		4	6	crush		25	25																																						0
jamellasunique945	945	100	1		1		8		lbw			5	5000								dmg%		224	540	nec		1	2	mag%		33	66	openwounds		35	70																																		0
jamellasunique946	946	100	1		1		19		sbb			5	5000								pal		1	2	oskill	81	6	19	aura	102	3	7	addxp		10	20	res-all-max		10	20																														0
jamellasunique947	947	100	1		1		19		mxb			5	5000								ass		1	2	extra-ltng		19	38	res-ltng		24	37	regen		30	30	heal-kill		9	15	all-stats		9	15																										0
jamellasunique948	948	100	1		1		29		hxb			5	5000								pal		1	3	extra-fire		29	58	dmg-fire		145	290	move1		25	54	abs-fire		5	15	res-all		24	34	mana		58	87																						0
jamellasunique949	949	100	1		1		34		9la			5	5000								pal		1	3	dmg%		302	670	crush		25	25	res-all		25	36	openwounds		35	70																														0
jamellasunique950	950	100	1		1		57		9ga			5	5000								bar		1	4	extra-cold		57	114	mana		114	171	cheap		10	20	heal-kill		19	34	ease		-100	-100																										0
jamellasunique951	951	100	1		1		44		9bw			5	5000								ama		1	3	res-ltng-max		10	20	gold%		138	232	mana-kill		16	27	mag%		69	138																														0
jamellasunique952	952	100	1		1		36		9cl			5	5000								dru		1	3	mana-kill		14	23	mana%		18	36	mag%		61	122	gold%		122	208	oskill	81	6	36	regen-mana		50	50	fireskill		1	3	hp		72	108	res-all-max		10	20										0
jamellasunique953	953	100	1		1		49		9ws			5	5000								bar		1	3	extra-cold		49	98	hp%		24	49	heal-kill		17	30	oskill	250	6	49																														0
jamellasunique954	954	100	1		1		39		9mt			5	5000								dmg%		317	695	swing1		25	64	openwounds		35	70	slow		25	25	deadly		35	70	dmg-norm		195	390																										0
jamellasunique955	955	100	1		1		39		9sb			5	5000								nec		1	3	res-all-max		10	20	regen-mana		50	50	light-thorns		39	78	aura	118	3	13																														0
jamellasunique956	956	100	1		1		50		9bs			5	5000								ass		1	3	all-stats		17	30	dmg-ltng		250	500	enr		50	75	abs-ltng		5	25	extra-ltng		50	100	demon-heal		17	30	regen-mana		50	50	res-all-max		10	20														0
jamellasunique957	957	100	1		1		41		9ls			5	5000								sor		1	3	crush		25	25	att-undead		141	323	dmg%		323	705	deadly		35	70	swing1		25	66	dex		41	62	att		230	435	thorns		41	241	dmg-demon		323	705										0
jamellasunique958	958	100	1		1		32		9dg			5	5000								dru		1	3	res-fire		28	44	move1		25	57	aura	102	3	11	mag%		57	114	cheap		10	20	oskill	32	3	11	mana		64	96	demon-heal		13	21														0
jamellasunique959	959	100	1		1		39		9kr			5	5000								dmg%		317	695	deadly		35	70	slow		25	25	indestruct		1	1	gold%		128	217	heal-kill		14	25	noheal		1	1	allskills		1	1	str		39	59														0
jamellasunique960	960	100	1		1		41		9ta			5	5000								pal		1	3	dmg%		323	705	swing1		25	66	aura	108	3	14	ethereal		1	1	indestruct		1	1	att-undead		141	323																						0
jamellasunique961	961	100	1		1		49		9b8			5	5000								dmg%		347	745	dex		49	74	aura	108	3	17	pal		1	3	ethereal		1	1	indestruct		1	1	all-stats		17	30	noheal		1	1	att-demon		149	347	dmg-undead		347	745										0
jamellasunique962	962	100	1		1		33		9ja			5	5000								sor		1	3	gold%		116	199	res-all		24	35	dmg-fire		165	330	mana%		16	33	mana		66	99																										0
jamellasunique963	963	100	1		1		55		9ts			5	5000								allskills		1	2	res-all		28	41	mana-kill		18	33	mag%		80	160	heal-kill		18	33	gold%		160	265	ease		-100	-100	regen-mana		50	50																		0
jamellasunique964	964	100	1		1		34		9sr			5	5000								sor		1	3	mag%		59	118	res-ltng		29	45	res-ltng-max		10	20	dmg-ltng		170	340	abs-ltng		5	17	enr		34	51	light-thorns		34	68																		0
jamellasunique965	965	100	1		1		32		9tr			5	5000								bar		1	3	gold%		114	196	dmg-fire		160	320	mag%		57	114	heal-kill		13	21	oskill	81	6	32	res-fire		28	44	all-stats		13	21																		0
jamellasunique966	966	100	1		1		47		9p9			5	5000								sor		1	3	mag%		72	144	mana-kill		16	29	mana%		23	47	res-ltng-max		10	20	dmg-ltng		235	470	res-all-max		10	20																						0
jamellasunique967	967	100	1		1		36		9s8			5	5000								nec		1	3	abs-ltng%		25	50	extra-ltng		36	72	enr		36	54	light-thorns		36	72	regen		30	30	aura	118	3	12	addxp		10	20	gold%		122	208														0
jamellasunique968	968	100	1		1		51		9h9			5	5000								allskills		1	2	res-ltng-max		10	20	mana		102	153	res-all		28	40	mag%		76	152	aura	118	3	17	oskill	58	6	51	res-all-max		10	20																		0
jamellasunique969	969	100	1		1		50		8cs			5	5000								nec		1	3	mana-kill		17	30	aura	102	3	17	dmg-fire		250	500	res-fire-max		10	20	addxp		10	20	oskill	94	6	50	cheap		10	20	mag%		75	150	demon-heal		17	30										0
jamellasunique970	970	100	1		1		56		8ws			5	5000								ama		1	4	regen-mana		50	50	abs-ltng		5	28	oskill	57	6	56	cheap		10	20	demon-heal		19	33	aura	118	3	19	regen		30	30	mana-kill		19	33														0
jamellasunique971	971	100	1		1		44		8hb			5	5000								bar		1	3	oskill	32	3	15	dmg-fire		220	440	ease		-100	-100	aura	102	3	15	regen		30	30	cheap		10	20																						0
jamellasunique972	972	100	1		1		51		8s8			5	5000								ama		1	4	res-ltng		32	50	extra-ltng		51	102	aura	118	3	17	mag%		76	152	oskill	81	6	51	regen-mana		50	50	cheap		10	20	heal-kill		17	31	cast1		15	25										0
jamellasunique973	973	100	1		1		51		8lw			5	5000								nec		1	4	crush		25	26	ethereal		1	1	indestruct		1	1	dmg-undead		353	755																														0
jamellasunique974	974	100	1		1		14		axf			5	5000								dmg%		242	570	ass		1	2	swing1		25	39	vit		14	21	res-all		18	27	dmg-demon		242	570	reduce-ac		50	75																						0
jamellasunique975	975	100	1		1		27		9ar			5	5000								ass		1	3	dmg-cold	150	135	270	res-cold-max		10	20	extra-cold		27	54																																		0
jamellasunique976	976	100	1		1		42		9wb			5	5000								ass		1	3	regen-mana		50	50	aura	118	3	14	gold%		134	226	res-ltng-max		10	20	regen		30	30																										0
jamellasunique977	977	100	1		1		36		9xf			5	5000								ass		1	3	res-fire		29	45	res-fire-max		10	20	abs-fire		5	18	dmg-fire		180	360	move1		25	61	all-stats		14	23	mag%		61	122																		0
jamellasunique978	978	100	1		1		41		9lw			5	5000								ass		1	3	aura	114	3	14	oskill	250	6	41	mana-kill		15	26	demon-heal		15	26	cheap		10	20	regen-mana		50	50																						0
jamellasunique979	979	100	1		1		60		9tw			5	5000								ass		1	4	mag%		85	170	regen		30	30	addxp		10	20	vit		60	90	mana-kill		20	35	regen-mana		50	50	heal-kill		20	35	all-stats		20	35	res-pois		34	52	res-pois-len		75	75	oskill	121	6	60		0
jamellasunique980	980	100	1		1		73		7ar			5	5000								ass		1	4	extra-fire		73	146	gold%		196	319	ease		-100	-100	fireskill		1	5	mana-kill		23	42	oskill	249	6	73	mag%		98	196	aura	102	3	25	regen-mana		50	50	heal-kill		23	42	demon-heal		23	42		0
jamellasunique981	981	100	1		1		72		7wb			5	5000								ass		1	4	res-ltng		35	54	abs-ltng%		25	50	cast1		15	25	oskill	276	6	72	gold%		194	316	mana-kill		23	41	hp		144	216	light-thorns		72	144	aura	118	3	24	ease		-100	-100	heal-kill		23	41		0
jamellasunique982	982	100	1		1		78		7lw			5	5000								dmg%		434	890	slow		25	25	dmg-undead		434	890	balance1		35	35	att-undead		178	434	att		415	805																										0
jamellasunique983	983	100	1		1		99		7qr			5	5000								dmg%		497	995	ass		1	5	demon-heal		29	55	pierce		100	100	dmg-norm		495	990	hp%		49	99	cheap		10	20																						0
jamellasunique984	984	100	1		1		88		72a			5	5000								sor		1	5	mag%		113	226	mana-kill		27	49	res-pois-len		75	75	extra-pois		88	176	mana		176	264	regen-mana		50	50	regen		30	30	oskill	121	6	88	addxp		10	20										0
jamellasunique985	985	100	1		1		99		7mp			5	5000								pal		1	5	openwounds		35	70	att-demon		199	497	att-undead		199	497	indestruct		1	1	dmg%		497	995	slow		25	25	str		99	149	dmg-ac		50	1149	dmg-undead		497	995	att		520	1015						0
jamellasunique986	986	100	1		1		99		7wa			5	5000								ass		1	5	demon-heal		29	55	mana%		49	99	oskill	81	6	99	addxp		10	20	mana-kill		29	55	gold%		248	397	cheap		10	20	res-pois-len		75	75														0
